region,rank,division,summonerName,win,lose,winRatio
la2,CHALLENGER,-,Dıego,479,428,0.5281
la2,CHALLENGER,-,wikil,320,261,0.5508
la2,CHALLENGER,-,d mi novia NO AG,288,247,0.5383
la2,CHALLENGER,-,AKA Aleksis007,316,276,0.5338
la2,CHALLENGER,-,Defy Chikito,539,478,0.53
la2,CHALLENGER,-,1Haru,147,136,0.5194
la2,CHALLENGER,-,NOSUBONICONMERCA,179,120,0.5987
la2,CHALLENGER,-,EL B0LIVIANO,272,221,0.5517
la2,CHALLENGER,-,LZ3R0,320,284,0.5298
la2,CHALLENGER,-,Mirato,273,230,0.5427
la2,CHALLENGER,-,DangoBiceps,246,201,0.5503
la2,CHALLENGER,-,Sufukato,283,239,0.5421
la2,CHALLENGER,-,Vïper,176,153,0.535
la2,CHALLENGER,-,Hachi,583,518,0.5295
la2,CHALLENGER,-,ad mentality,238,215,0.5254
la2,CHALLENGER,-,Pnlucky Ulayer,234,205,0.533
la2,CHALLENGER,-,PablitoEmbarazao,207,141,0.5948
la2,CHALLENGER,-,Abąddón,417,350,0.5437
la2,CHALLENGER,-,odio a los trans,290,261,0.5263
la2,CHALLENGER,-,g3tH,362,313,0.5363
la2,CHALLENGER,-,FFT01SSDSAW08,251,234,0.5175
la2,CHALLENGER,-,Allüka Zoldyck,341,319,0.5167
la2,CHALLENGER,-,MrStigmä,322,271,0.543
la2,CHALLENGER,-,Dlifo,490,475,0.5078
la2,CHALLENGER,-,ultradistinto,257,235,0.5224
la2,CHALLENGER,-,Exte,170,130,0.5667
la2,CHALLENGER,-,Over,244,212,0.5351
la2,CHALLENGER,-,ICrazzy     Ekko,260,219,0.5428
la2,CHALLENGER,-,Lucovich,231,206,0.5286
la2,CHALLENGER,-,el vato FEMBOYxD,245,206,0.5432
la2,CHALLENGER,-,Why Worry,54,25,0.6835
la2,CHALLENGER,-,TrudGon,166,109,0.6036
la2,CHALLENGER,-,Funny Monkey,187,126,0.5974
la2,CHALLENGER,-,ValHälen,428,401,0.5163
la2,CHALLENGER,-,Rainight,253,231,0.5227
la2,CHALLENGER,-,sweethearted boy,268,254,0.5134
la2,CHALLENGER,-,Calíope,372,334,0.5269
la2,CHALLENGER,-,TheGuárd,94,65,0.5912
la2,CHALLENGER,-,FNC Upsét,328,275,0.5439
la2,CHALLENGER,-,TLS Franquito,168,132,0.56
la2,CHALLENGER,-,Zheyss,382,336,0.532
la2,CHALLENGER,-,Fleyro,237,210,0.5302
la2,CHALLENGER,-,FT Lord,790,752,0.5123
la2,CHALLENGER,-,Virus04,234,213,0.5235
la2,CHALLENGER,-,11 07 139ƒ,178,129,0.5798
la2,CHALLENGER,-,Hªnk,438,401,0.5221
la2,CHALLENGER,-,Morwinela,118,84,0.5842
la2,CHALLENGER,-,bbq,313,237,0.5691
la2,CHALLENGER,-,BAYACHAO,285,245,0.5377
la2,CHALLENGER,-,Selfharm,355,306,0.5371
la2,CHALLENGER,-,ByTobi,261,237,0.5241
la2,CHALLENGER,-,Kinh,116,110,0.5133
la2,CHALLENGER,-,Little MoonIight,202,188,0.5179
la2,CHALLENGER,-,Ezequielardo,298,256,0.5379
la2,CHALLENGER,-,Orbis,290,260,0.5273
la2,CHALLENGER,-,Dificult,229,203,0.5301
la2,CHALLENGER,-,Fμlgorę,681,672,0.5033
la2,CHALLENGER,-,Seba chan,266,232,0.5341
la2,CHALLENGER,-,alfa9delta,136,97,0.5837
la2,CHALLENGER,-,Rick SánchezC137,310,259,0.5448
la2,CHALLENGER,-,Niñera de Hachi,198,170,0.538
la2,CHALLENGER,-,Karol Dance,652,639,0.505
la2,CHALLENGER,-,KAYNSERBERO,360,291,0.553
la2,CHALLENGER,-,Mad Aspect,171,156,0.5229
la2,CHALLENGER,-,Lud,900,850,0.5143
la2,CHALLENGER,-,Llaveee,293,242,0.5477
la2,CHALLENGER,-,Mitsheep,251,210,0.5445
la2,CHALLENGER,-,sOwí,309,291,0.515
la2,CHALLENGER,-,Deftsu,366,325,0.5297
la2,CHALLENGER,-,GitoFoxc,346,304,0.5323
la2,CHALLENGER,-,Hitsu,203,185,0.5232
la2,CHALLENGER,-,Prada,235,186,0.5582
la2,CHALLENGER,-,fate sealed,249,221,0.5298
la2,CHALLENGER,-,Rompeohmios,227,182,0.555
la2,CHALLENGER,-,DySuoMaru,219,190,0.5355
la2,CHALLENGER,-,Return,203,162,0.5562
la2,CHALLENGER,-,Di Morwinela,239,191,0.5558
la2,CHALLENGER,-,Galleta,367,338,0.5206
la2,CHALLENGER,-,Baicrock,193,163,0.5421
la2,CHALLENGER,-,7D shiu,384,352,0.5217
la2,CHALLENGER,-,BibleThump,225,178,0.5583
la2,CHALLENGER,-,Ziwler,461,417,0.5251
la2,CHALLENGER,-,Undercover Racon,411,379,0.5203
la2,CHALLENGER,-,Índexx,190,166,0.5337
la2,CHALLENGER,-,Kvothe L7C,170,119,0.5882
la2,CHALLENGER,-,Greyrat,591,554,0.5162
la2,CHALLENGER,-,Booty Enjoyer,104,83,0.5561
la2,CHALLENGER,-,Sebarine,587,556,0.5136
la2,CHALLENGER,-,Ippø Makunøuchi,420,382,0.5237
la2,CHALLENGER,-,CarlosBruna,114,66,0.6333
la2,CHALLENGER,-,Sk Bombardero 1,274,222,0.5524
la2,CHALLENGER,-,llNess,282,239,0.5413
la2,CHALLENGER,-,KïngsNeverDie,110,73,0.6011
la2,CHALLENGER,-,smash02,169,130,0.5652
la2,CHALLENGER,-,el vato VIRGENxD,342,319,0.5174
la2,CHALLENGER,-,MAZ TorakK,139,105,0.5697
la2,CHALLENGER,-,TROLL N1 IN LAS,1010,962,0.5122
la2,CHALLENGER,-,Takehade,180,142,0.559
la2,CHALLENGER,-,C9 Leak,141,96,0.5949
la2,CHALLENGER,-,capalot,205,178,0.5352
la2,CHALLENGER,-,2003 Jungler,540,472,0.5336
la2,CHALLENGER,-,VaZileanDola,145,97,0.5992
la2,CHALLENGER,-,exselor,716,554,0.5638
la2,CHALLENGER,-,ADChampagne,417,390,0.5167
la2,CHALLENGER,-,7D Doni,256,180,0.5872
la2,CHALLENGER,-,Th3 Lobizon,920,867,0.5148
la2,CHALLENGER,-,Tahir,409,318,0.5626
la2,CHALLENGER,-,issn0thing,366,330,0.5259
la2,CHALLENGER,-,Mongui,359,241,0.5983
la2,CHALLENGER,-,xCrown,354,319,0.526
la2,CHALLENGER,-,shiný,436,379,0.535
la2,CHALLENGER,-,Cocønut,253,235,0.5184
la2,CHALLENGER,-,09 12 2018,221,160,0.5801
la2,CHALLENGER,-,Herkiaz,140,116,0.5469
la2,CHALLENGER,-,Dupl0,858,835,0.5068
la2,CHALLENGER,-,raxer,118,84,0.5842
la2,CHALLENGER,-,Vagant,393,346,0.5318
la2,CHALLENGER,-,MaryBobbyQwin,347,308,0.5298
la2,CHALLENGER,-,XQ FUERZAN ASI,379,343,0.5249
la2,CHALLENGER,-,Thunderku,294,265,0.5259
la2,CHALLENGER,-,Ronnie CoIeman,148,115,0.5627
la2,CHALLENGER,-,Toady,371,332,0.5277
la2,CHALLENGER,-,Łeviatán Ðaedra,370,303,0.5498
la2,CHALLENGER,-,lnvincible Mikey,221,171,0.5638
la2,CHALLENGER,-,Vinsmokë Sanji,173,124,0.5825
la2,CHALLENGER,-,1ElCuno,225,208,0.5196
la2,CHALLENGER,-,throwawayacc3241,133,93,0.5885
la2,CHALLENGER,-,Mafuyu Satou,372,320,0.5376
la2,CHALLENGER,-,Frescø,182,131,0.5815
la2,CHALLENGER,-,GR ChoiDaeHan,662,608,0.5213
la2,CHALLENGER,-,Zerlox,302,278,0.5207
la2,CHALLENGER,-,Pöl Granch,173,150,0.5356
la2,CHALLENGER,-,Chivole,191,155,0.552
la2,CHALLENGER,-,Lulanna,304,277,0.5232
la2,CHALLENGER,-,Dark Kayn Shieda,147,122,0.5465
la2,CHALLENGER,-,Ðoriän,258,223,0.5364
la2,CHALLENGER,-,IR khaŃ,391,358,0.522
la2,CHALLENGER,-,iZhardiel,138,113,0.5498
la2,CHALLENGER,-,Candyman,237,209,0.5314
la2,CHALLENGER,-,DeMinęrva,153,119,0.5625
la2,CHALLENGER,-,Pasky in Rain,214,185,0.5363
la2,CHALLENGER,-,Octavian,116,78,0.5979
la2,CHALLENGER,-,theinternational,226,195,0.5368
la2,CHALLENGER,-,Sorien,669,639,0.5115
la2,CHALLENGER,-,Bild3rzZ,708,683,0.509
la2,CHALLENGER,-,b r a i,173,134,0.5635
la2,CHALLENGER,-,ByFalco,222,170,0.5663
la2,CHALLENGER,-,wdywfm,863,821,0.5125
la2,CHALLENGER,-,Mojotax,232,188,0.5524
la2,CHALLENGER,-,Sąn,140,75,0.6512
la2,CHALLENGER,-,Tenohira,232,190,0.5498
la2,CHALLENGER,-,xAnubisDarkx,374,357,0.5116
la2,CHALLENGER,-,The Brewmaster,175,148,0.5418
la2,CHALLENGER,-,Gwen Seamstress,149,108,0.5798
la2,CHALLENGER,-,XLN BoyCrack,264,211,0.5558
la2,CHALLENGER,-,Borys,138,114,0.5476
la2,CHALLENGER,-,EduardoFilopo,372,344,0.5196
la2,CHALLENGER,-,Sagner,118,57,0.6743
la2,CHALLENGER,-,EL TATA BASTIAN,445,411,0.5199
la2,CHALLENGER,-,FIux,233,216,0.5189
la2,CHALLENGER,-,Mathven,231,211,0.5226
la2,CHALLENGER,-,Rohan,580,519,0.5278
la2,CHALLENGER,-,ShenIongssjfase3,294,242,0.5485
la2,CHALLENGER,-,Narukamí,378,354,0.5164
la2,CHALLENGER,-,LASTRES0RT,238,162,0.595
la2,CHALLENGER,-,Simp de Nezûko,282,256,0.5242
la2,CHALLENGER,-,Youmi,214,187,0.5337
la2,CHALLENGER,-,Keronenn,117,84,0.5821
la2,CHALLENGER,-,kidae,346,316,0.5227
la2,CHALLENGER,-,ad 2k21,280,236,0.5426
la2,CHALLENGER,-, ZÆÐ,226,177,0.5608
la2,CHALLENGER,-,Polär,224,183,0.5504
la2,CHALLENGER,-,Avril,229,183,0.5558
la2,CHALLENGER,-,Drugs n LoL,140,95,0.5957
la2,CHALLENGER,-,Elthyr,688,627,0.5232
la2,CHALLENGER,-,Brazuca,133,79,0.6274
la2,CHALLENGER,-,SKT Xam,479,434,0.5246
la2,CHALLENGER,-,Usta,91,67,0.5759
la2,CHALLENGER,-,EL COLO ES CHILE,323,294,0.5235
la2,CHALLENGER,-,Fiurius,218,186,0.5396
la2,CHALLENGER,-,Capishca,346,320,0.5195
la2,CHALLENGER,-,enchiku,240,220,0.5217
la2,CHALLENGER,-,PanchittoooKayn,298,244,0.5498
la2,CHALLENGER,-,TwTv PsoTo12,318,279,0.5327
la2,CHALLENGER,-,MARKSMAN BEST,804,749,0.5177
la2,CHALLENGER,-,Maokai Leproso,332,290,0.5338
la2,CHALLENGER,-,Bugroth,657,628,0.5113
la2,CHALLENGER,-,1CosmoZ,198,146,0.5756
la2,CHALLENGER,-,Reivak,562,526,0.5165
la2,CHALLENGER,-,Koira,433,396,0.5223
la2,CHALLENGER,-,MGT Maur1,638,572,0.5273
la2,CHALLENGER,-,Yuyos,170,127,0.5724
la2,CHALLENGER,-,Weedaniel,316,273,0.5365
la2,CHALLENGER,-,Kyodaina Kimera,365,349,0.5112
la2,CHALLENGER,-,C A M I L L É,235,190,0.5529
la2,CHALLENGER,-,Sister,267,236,0.5308
la2,CHALLENGER,-,LightCoIors,219,202,0.5202
la2,CHALLENGER,-,Theiran,312,293,0.5157
la2,CHALLENGER,-,Para nada toxico,434,382,0.5319
la2,CHALLENGER,-,Kou Tanaka,296,261,0.5314
la2,GRANDMASTER,-,Mątt,247,252,0.495
la2,GRANDMASTER,-,Nicoadod,170,145,0.5397
la2,GRANDMASTER,-,FODERA,346,328,0.5134
la2,GRANDMASTER,-,Alionn,196,196,0.5
la2,GRANDMASTER,-,7D Bruja,190,183,0.5094
la2,GRANDMASTER,-,Shishiro Bayken,537,514,0.5109
la2,GRANDMASTER,-,Scarfeis,461,453,0.5044
la2,GRANDMASTER,-,Chetyz,125,86,0.5924
la2,GRANDMASTER,-,Lantun,385,347,0.526
la2,GRANDMASTER,-,Arkantos453,404,357,0.5309
la2,GRANDMASTER,-,Neicky,102,72,0.5862
la2,GRANDMASTER,-,Exclussive,296,260,0.5324
la2,GRANDMASTER,-,Lkgro,115,89,0.5637
la2,GRANDMASTER,-,Dummyˉ,344,317,0.5204
la2,GRANDMASTER,-,Lâin,315,267,0.5412
la2,GRANDMASTER,-,Thalia,97,47,0.6736
la2,GRANDMASTER,-,Prince Fazørra,321,254,0.5583
la2,GRANDMASTER,-,Bahamut,512,493,0.5095
la2,GRANDMASTER,-,DonBear,424,375,0.5307
la2,GRANDMASTER,-,Raigiku,166,152,0.522
la2,GRANDMASTER,-,A quiet life,209,212,0.4964
la2,GRANDMASTER,-,HuK,154,120,0.562
la2,GRANDMASTER,-,Ruderaliz,233,217,0.5178
la2,GRANDMASTER,-,Winx Musa,480,435,0.5246
la2,GRANDMASTER,-,Igalorco,321,282,0.5323
la2,GRANDMASTER,-,Peratitis,363,297,0.55
la2,GRANDMASTER,-,1Curioso,187,174,0.518
la2,GRANDMASTER,-,Momasos Ormms ,189,144,0.5676
la2,GRANDMASTER,-,El Occhu,316,298,0.5147
la2,GRANDMASTER,-,Naugblades,203,177,0.5342
la2,GRANDMASTER,-,MK WilBR,239,203,0.5407
la2,GRANDMASTER,-,ElroosChiki,311,272,0.5334
la2,GRANDMASTER,-,Ehn,361,340,0.515
la2,GRANDMASTER,-,Backwoods,135,83,0.6193
la2,GRANDMASTER,-,SrChoripan1,423,394,0.5177
la2,GRANDMASTER,-,dasein H,302,295,0.5059
la2,GRANDMASTER,-,NeoDraco,113,84,0.5736
la2,GRANDMASTER,-,Shâuna,322,263,0.5504
la2,GRANDMASTER,-,improve or lose,80,47,0.6299
la2,GRANDMASTER,-,7D Ronin,370,344,0.5182
la2,GRANDMASTER,-,Julietä Venegas,361,273,0.5694
la2,GRANDMASTER,-,Deladriend,122,109,0.5281
la2,GRANDMASTER,-,Bjorgen,318,295,0.5188
la2,GRANDMASTER,-,1MaKiShi,552,538,0.5064
la2,GRANDMASTER,-,Nic473,177,146,0.548
la2,GRANDMASTER,-,Dairi,317,264,0.5456
la2,GRANDMASTER,-,Joanchi,947,933,0.5037
la2,GRANDMASTER,-,ˉ ƒ ˉ,306,264,0.5368
la2,GRANDMASTER,-,CG Roadbuster,609,566,0.5183
la2,GRANDMASTER,-,Pvblö,402,331,0.5484
la2,GRANDMASTER,-,bayBae,281,255,0.5243
la2,GRANDMASTER,-,LTS SchneeHol,184,149,0.5526
la2,GRANDMASTER,-,NLG Minelock,437,382,0.5336
la2,GRANDMASTER,-,XDXDXDDDDDDDDDDD,413,360,0.5343
la2,GRANDMASTER,-,Ale385,136,119,0.5333
la2,GRANDMASTER,-,SadLiƒe,289,271,0.5161
la2,GRANDMASTER,-,Im1Smurf,141,108,0.5663
la2,GRANDMASTER,-,The MadMen,218,170,0.5619
la2,GRANDMASTER,-,M4thi,177,173,0.5057
la2,GRANDMASTER,-,Takhisis,384,370,0.5093
la2,GRANDMASTER,-,Detsai,358,328,0.5219
la2,GRANDMASTER,-,Trüst,700,703,0.4989
la2,GRANDMASTER,-,Zelit,394,395,0.4994
la2,GRANDMASTER,-,Windstyleee,639,636,0.5012
la2,GRANDMASTER,-,soy intenso,223,215,0.5091
la2,GRANDMASTER,-,final whispers,152,138,0.5241
la2,GRANDMASTER,-,1luft,441,427,0.5081
la2,GRANDMASTER,-,EltioMartin,299,252,0.5426
la2,GRANDMASTER,-,Braindeadlÿ,237,196,0.5473
la2,GRANDMASTER,-,Encount3rs,773,747,0.5086
la2,GRANDMASTER,-,ı N O X,436,392,0.5266
la2,GRANDMASTER,-,Æ Marco,193,148,0.566
la2,GRANDMASTER,-,Silencee,189,190,0.4987
la2,GRANDMASTER,-,zLTasTeFuLL,146,95,0.6058
la2,GRANDMASTER,-,littlegod,111,87,0.5606
la2,GRANDMASTER,-,Krieber,333,315,0.5139
la2,GRANDMASTER,-,T1 Choche007,215,177,0.5485
la2,GRANDMASTER,-,Richard miles,200,171,0.5391
la2,GRANDMASTER,-,TimBear,267,244,0.5225
la2,GRANDMASTER,-,Sekiix,475,432,0.5237
la2,GRANDMASTER,-,reghsor,114,76,0.6
la2,GRANDMASTER,-,Sandlcus,450,440,0.5056
la2,GRANDMASTER,-,Exaltación,117,104,0.5294
la2,GRANDMASTER,-,Håkuna,237,222,0.5163
la2,GRANDMASTER,-,iGeveze,67,48,0.5826
la2,GRANDMASTER,-,Cartuchera,155,136,0.5326
la2,GRANDMASTER,-,Gastvirm,71,57,0.5547
la2,GRANDMASTER,-,Better Daays,156,142,0.5235
la2,GRANDMASTER,-,Krizand,310,293,0.5141
la2,GRANDMASTER,-,AIezZ,167,137,0.5493
la2,GRANDMASTER,-,Botlaner,245,212,0.5361
la2,GRANDMASTER,-,copia,128,90,0.5872
la2,GRANDMASTER,-,att1tudë,153,132,0.5368
la2,GRANDMASTER,-,theinterracial,326,324,0.5015
la2,GRANDMASTER,-,Narcissist Iove,248,241,0.5072
la2,GRANDMASTER,-,Ausho,505,487,0.5091
la2,GRANDMASTER,-,Titán Warhámmer,131,115,0.5325
la2,GRANDMASTER,-,Mc Løvïn,36,27,0.5714
la2,GRANDMASTER,-,Neoh,114,106,0.5182
la2,GRANDMASTER,-,NLG MonkeySplit,436,371,0.5403
la2,GRANDMASTER,-,Aanox,478,406,0.5407
la2,GRANDMASTER,-,Vlago,506,456,0.526
la2,GRANDMASTER,-,1Akira,296,268,0.5248
la2,GRANDMASTER,-,Equismar,83,47,0.6385
la2,GRANDMASTER,-,Micaelã,186,133,0.5831
la2,GRANDMASTER,-,El hoyuelo,204,202,0.5025
la2,GRANDMASTER,-,TheWalla,242,197,0.5513
la2,GRANDMASTER,-,Zikey,131,104,0.5574
la2,GRANDMASTER,-,Litos,169,144,0.5399
la2,GRANDMASTER,-,Masotan,161,136,0.5421
la2,GRANDMASTER,-,Ru1do,128,110,0.5378
la2,GRANDMASTER,-,KlNGSCL,146,108,0.5748
la2,GRANDMASTER,-,PATEO FURROS,369,302,0.5499
la2,GRANDMASTER,-,LW Zel,181,151,0.5452
la2,GRANDMASTER,-,PASAME TU MSN,150,104,0.5906
la2,GRANDMASTER,-,Eita Semi,351,338,0.5094
la2,GRANDMASTER,-,GreedMe,492,469,0.512
la2,GRANDMASTER,-,Revii1,350,322,0.5208
la2,GRANDMASTER,-,Doyylex,432,416,0.5094
la2,GRANDMASTER,-,FractalShot,94,75,0.5562
la2,GRANDMASTER,-,Howl 016,336,276,0.549
la2,GRANDMASTER,-,Pegwén,204,199,0.5062
la2,GRANDMASTER,-,Sneake,267,254,0.5125
la2,GRANDMASTER,-,ObrunoXlocoO,195,172,0.5313
la2,GRANDMASTER,-,Bøt Katarina,135,84,0.6164
la2,GRANDMASTER,-,Buen Nombre,273,254,0.518
la2,GRANDMASTER,-,Metraxiz,83,72,0.5355
la2,GRANDMASTER,-,FreeVy,392,366,0.5172
la2,GRANDMASTER,-,MatCap,107,98,0.522
la2,GRANDMASTER,-,Stand,657,648,0.5034
la2,GRANDMASTER,-,txahk,111,79,0.5842
la2,GRANDMASTER,-,cristobal17,196,149,0.5681
la2,GRANDMASTER,-,Yukimura,147,118,0.5547
la2,GRANDMASTER,-,Divad,261,256,0.5048
la2,GRANDMASTER,-,Abstinencio,248,198,0.5561
la2,GRANDMASTER,-,gonsaki serétop1,120,92,0.566
la2,GRANDMASTER,-,Ouk,207,189,0.5227
la2,GRANDMASTER,-,i ll be there,164,110,0.5985
la2,GRANDMASTER,-,sseeck,266,247,0.5185
la2,GRANDMASTER,-,Picos en mi hoyo,130,104,0.5556
la2,GRANDMASTER,-,Ásphy ,160,124,0.5634
la2,GRANDMASTER,-,KHADITAH IS BACK,568,512,0.5259
la2,GRANDMASTER,-,Hąnge Zoë,189,145,0.5659
la2,GRANDMASTER,-,Z03N,280,220,0.56
la2,GRANDMASTER,-,sarny,249,209,0.5437
la2,GRANDMASTER,-,PonGGHzx,212,162,0.5668
la2,GRANDMASTER,-,Hasashi Hanzo,293,289,0.5034
la2,GRANDMASTER,-,TOcupacional PUC,520,497,0.5113
la2,GRANDMASTER,-,xJøtape,479,465,0.5074
la2,GRANDMASTER,-,SUPP Champagnę,229,191,0.5452
la2,GRANDMASTER,-,Jusch,314,315,0.4992
la2,GRANDMASTER,-,DąrkSide,163,115,0.5863
la2,GRANDMASTER,-,juangatw,124,100,0.5536
la2,GRANDMASTER,-,slourddd,158,144,0.5232
la2,GRANDMASTER,-,RKG BadLife,223,208,0.5174
la2,GRANDMASTER,-,IR S34NDR0M3,494,480,0.5072
la2,GRANDMASTER,-,Ivern Peronista,425,390,0.5215
la2,GRANDMASTER,-,ąku,76,52,0.5938
la2,GRANDMASTER,-,Bardito Chill E,126,112,0.5294
la2,GRANDMASTER,-,PiKemaN,526,480,0.5229
la2,GRANDMASTER,-,EXTRALMAO,395,346,0.5331
la2,GRANDMASTER,-,Lac,52,36,0.5909
la2,GRANDMASTER,-,12606,747,736,0.5037
la2,GRANDMASTER,-,SFG Seal,168,120,0.5833
la2,GRANDMASTER,-,DiavIo,206,184,0.5282
la2,GRANDMASTER,-,burnd,193,168,0.5346
la2,GRANDMASTER,-,El Liquid,408,370,0.5244
la2,GRANDMASTER,-,XWjeancarloWX,234,220,0.5154
la2,GRANDMASTER,-,JIMMYJTRAN,415,388,0.5168
la2,GRANDMASTER,-,Server con VIH,296,283,0.5112
la2,GRANDMASTER,-,Me1ko,281,275,0.5054
la2,GRANDMASTER,-,acceIerate,296,286,0.5086
la2,GRANDMASTER,-,Khiaz,576,568,0.5035
la2,GRANDMASTER,-,Surprise Im Back,227,217,0.5113
la2,GRANDMASTER,-,pr1meeèe,89,72,0.5528
la2,GRANDMASTER,-,DiscipIine,243,202,0.5461
la2,GRANDMASTER,-,Maxímo,826,753,0.5231
la2,GRANDMASTER,-,Forget Me Not,291,245,0.5429
la2,GRANDMASTER,-,Lukéh,317,280,0.531
la2,GRANDMASTER,-,LokyLucas,174,121,0.5898
la2,GRANDMASTER,-,Laan,138,127,0.5208
la2,GRANDMASTER,-,Marzeus,527,489,0.5187
la2,GRANDMASTER,-,F4213,228,197,0.5365
la2,GRANDMASTER,-,TTaKaTa,172,161,0.5165
la2,GRANDMASTER,-,Space Warlock,102,88,0.5368
la2,GRANDMASTER,-,Copako,76,58,0.5672
la2,GRANDMASTER,-,BotLaneOTP,159,136,0.539
la2,GRANDMASTER,-,NLG iWh1t3,439,387,0.5315
la2,GRANDMASTER,-,AAMF10,274,250,0.5229
la2,GRANDMASTER,-,Presor,353,323,0.5222
la2,GRANDMASTER,-,Electr9,305,283,0.5187
la2,GRANDMASTER,-,Ezmoóu,428,419,0.5053
la2,GRANDMASTER,-,Matutë,266,237,0.5288
la2,GRANDMASTER,-,Infamous Draven,563,519,0.5203
la2,GRANDMASTER,-,7L Rama,743,739,0.5013
la2,GRANDMASTER,-,Nipsu,924,865,0.5165
la2,GRANDMASTER,-,HuåsoDeødo,313,226,0.5807
la2,GRANDMASTER,-,m1nusJG,537,524,0.5061
la2,GRANDMASTER,-,Soara,217,176,0.5522
la2,GRANDMASTER,-,RTE Viluk,152,108,0.5846
la2,MASTER,-,CAIRUN,104,70,0.5977
la2,MASTER,-,PRECISO MÃOS,420,367,0.5337
la2,MASTER,-,Random Mid,348,315,0.5249
la2,MASTER,-,Pantufleishon,286,256,0.5277
la2,MASTER,-,Søphie Pendragon,112,99,0.5308
la2,MASTER,-,Ñacurutú,109,88,0.5533
la2,MASTER,-,Austinn,249,202,0.5521
la2,MASTER,-,Raviool,835,807,0.5085
la2,MASTER,-,Eugenio Mena,153,112,0.5774
la2,MASTER,-,louist91,192,138,0.5818
la2,MASTER,-,Mąvęrîck,797,755,0.5135
la2,MASTER,-,HoKaDeZ ,667,607,0.5235
la2,MASTER,-,Sunlit Earth,165,133,0.5537
la2,MASTER,-,otakutop666,164,118,0.5816
la2,MASTER,-,Rengokuliao,436,386,0.5304
la2,MASTER,-,x EDGE x ,205,149,0.5791
la2,MASTER,-,Lux de mrd,258,208,0.5536
la2,MASTER,-,Mixcha,181,154,0.5403
la2,MASTER,-,Yorm El Gigante,981,959,0.5057
la2,MASTER,-,Raxks,341,320,0.5159
la2,MASTER,-,PaIarBee,74,68,0.5211
la2,MASTER,-,Hıraı Momo ,226,200,0.5305
la2,MASTER,-,pilaf43,172,121,0.587
la2,MASTER,-,KLED ta SHENdo,132,112,0.541
la2,MASTER,-,Shiki Ouji,328,294,0.5273
la2,MASTER,-,Invocador Ideal,133,91,0.5938
la2,MASTER,-,ElForas,117,85,0.5792
la2,MASTER,-,Finnegun,157,142,0.5251
la2,MASTER,-,Minccino Nv91,363,339,0.5171
la2,MASTER,-,Monadead,269,199,0.5748
la2,MASTER,-,SettEsMiPapiUwU,147,123,0.5444
la2,MASTER,-,Best Talon Mid,140,82,0.6306
la2,MASTER,-,Ikharih,592,580,0.5051
la2,MASTER,-,i love u paz ,648,621,0.5106
la2,MASTER,-,Yuloo,220,157,0.5836
la2,MASTER,-,Wish,640,653,0.495
la2,MASTER,-,IGukaI,293,249,0.5406
la2,MASTER,-,Kuribôh,287,294,0.494
la2,MASTER,-,xNevermore,266,259,0.5067
la2,MASTER,-,113,441,408,0.5194
la2,MASTER,-,Mr JoselolxP,46,44,0.5111
la2,MASTER,-,WinterIsLong,181,148,0.5502
la2,MASTER,-,NoF Roronoa Zoro,447,445,0.5011
la2,MASTER,-,astralis device,262,256,0.5058
la2,MASTER,-,nvillada,296,261,0.5314
la2,MASTER,-,DMNGD,79,66,0.5448
la2,MASTER,-,Hatziven,46,49,0.4842
