region,rank,division,summonerName,win,lose,winRatio
jp1,CHALLENGER,-,佳V jjking125,285,219,0.5655
jp1,CHALLENGER,-,御神楽ユウジ,442,322,0.5785
jp1,CHALLENGER,-,る あ,172,147,0.5392
jp1,CHALLENGER,-,DESTRUCTION,149,137,0.521
jp1,CHALLENGER,-,Cunegbi,208,176,0.5417
jp1,CHALLENGER,-,NexusGreen,185,163,0.5316
jp1,CHALLENGER,-,納豆おぐるぐる,255,213,0.5449
jp1,CHALLENGER,-,HowLa,336,294,0.5333
jp1,CHALLENGER,-,1Δ9,100,86,0.5376
jp1,CHALLENGER,-,fonix1,221,199,0.5262
jp1,CHALLENGER,-,ひょんじゆん,257,223,0.5354
jp1,CHALLENGER,-,エレミーオの櫛,122,94,0.5648
jp1,CHALLENGER,-,sad Iittle taka,240,194,0.553
jp1,CHALLENGER,-,小超夢,133,123,0.5195
jp1,CHALLENGER,-,天龍人,218,200,0.5215
jp1,CHALLENGER,-,夢のまた夢か見果てぬ夢,102,60,0.6296
jp1,CHALLENGER,-,wheresyuki,353,322,0.523
jp1,CHALLENGER,-,VX Rooo4396,220,165,0.5714
jp1,CHALLENGER,-,Clover,186,158,0.5407
jp1,CHALLENGER,-,1Δ9,100,86,0.5376
jp1,CHALLENGER,-,エレミーオの櫛,122,94,0.5648
jp1,CHALLENGER,-,NexusGreen,185,163,0.5316
jp1,CHALLENGER,-,納豆おぐるぐる,255,213,0.5449
jp1,CHALLENGER,-,ハルカミライ,721,676,0.5161
jp1,CHALLENGER,-,fonix1,221,199,0.5262
jp1,CHALLENGER,-,wheresyuki,353,322,0.523
jp1,CHALLENGER,-,チェリー,239,203,0.5407
jp1,CHALLENGER,-,雪は俺の猫だ,145,64,0.6938
jp1,CHALLENGER,-,COJA,179,128,0.5831
jp1,CHALLENGER,-,佳V jjking125,285,219,0.5655
jp1,CHALLENGER,-,Rocket Ｇrab,229,207,0.5252
jp1,CHALLENGER,-,天龍人,218,200,0.5215
jp1,CHALLENGER,-,小超夢,133,123,0.5195
jp1,CHALLENGER,-,七尾 百合子,198,169,0.5395
jp1,CHALLENGER,-,CarterV15,1035,992,0.5106
jp1,CHALLENGER,-,夢のまた夢か見果てぬ夢,102,60,0.6296
jp1,CHALLENGER,-,Okazu,269,241,0.5275
jp1,CHALLENGER,-,Lem0n,401,356,0.5297
jp1,CHALLENGER,-,茨の楽園,214,179,0.5445
jp1,CHALLENGER,-,me and you,264,222,0.5432
jp1,CHALLENGER,-,ひょんじゆん,257,223,0.5354
jp1,CHALLENGER,-,PhuongDepTrai,605,572,0.514
jp1,CHALLENGER,-,itemseller,239,237,0.5021
jp1,CHALLENGER,-,御神楽ユウジ,442,322,0.5785
jp1,CHALLENGER,-,sad Iittle taka,240,194,0.553
jp1,CHALLENGER,-,る あ,172,147,0.5392
jp1,CHALLENGER,-,大菜卵,267,215,0.5539
jp1,CHALLENGER,-,youthofmay,138,103,0.5726
jp1,CHALLENGER,-,DESTRUCTION,149,137,0.521
jp1,CHALLENGER,-,Azazel,327,283,0.5361
jp1,CHALLENGER,-,Cunegbi,208,176,0.5417
jp1,CHALLENGER,-,Hobbit,125,100,0.5556
jp1,CHALLENGER,-,HowLa,336,294,0.5333
jp1,CHALLENGER,-,Pien,249,227,0.5231
jp1,CHALLENGER,-,フリーホンコン,196,163,0.546
jp1,CHALLENGER,-,Want,210,137,0.6052
jp1,CHALLENGER,-,るあだよ,139,101,0.5792
jp1,CHALLENGER,-,FA Roki,193,186,0.5092
jp1,CHALLENGER,-,himr,192,147,0.5664
jp1,CHALLENGER,-,かつてのBRONZE,262,222,0.5413
jp1,CHALLENGER,-,MINTAフェノール,245,203,0.5469
jp1,CHALLENGER,-,VenTrick,131,112,0.5391
jp1,CHALLENGER,-,2000y,621,569,0.5218
jp1,CHALLENGER,-,rapper,144,127,0.5314
jp1,CHALLENGER,-,NO GG PLZ,254,201,0.5582
jp1,CHALLENGER,-,兎団子の宝宝,181,162,0.5277
jp1,CHALLENGER,-,vりんごちゃんv,229,188,0.5492
jp1,GRANDMASTER,-,FLAGGED 18735899,165,118,0.583
jp1,GRANDMASTER,-,牧瀬紅莉栖 M,359,273,0.568
jp1,GRANDMASTER,-,炎ルシファー,126,99,0.56
jp1,GRANDMASTER,-,ナメクジ,141,125,0.5301
jp1,GRANDMASTER,-,ヨンミン,265,239,0.5258
jp1,GRANDMASTER,-,your waifu bf,229,208,0.524
jp1,GRANDMASTER,-,002C,342,297,0.5352
jp1,GRANDMASTER,-,月 夢,301,270,0.5271
jp1,GRANDMASTER,-,first,250,214,0.5388
jp1,GRANDMASTER,-,ゲーム,331,323,0.5061
jp1,GRANDMASTER,-,角刈りかっくん,232,190,0.5498
jp1,GRANDMASTER,-,今日から俺ハ,259,196,0.5692
jp1,GRANDMASTER,-,uyrd N,167,117,0.588
jp1,GRANDMASTER,-,オスカー,122,102,0.5446
jp1,GRANDMASTER,-,KaySall,360,331,0.521
jp1,GRANDMASTER,-,ね す,69,47,0.5948
jp1,GRANDMASTER,-,8 8,319,308,0.5088
jp1,GRANDMASTER,-,D  W  W   WW   D,159,120,0.5699
jp1,GRANDMASTER,-,ねすてぃーADC,168,159,0.5138
jp1,GRANDMASTER,-,give me 17lp ty,503,447,0.5295
jp1,GRANDMASTER,-,byungsinseggi,191,170,0.5291
jp1,GRANDMASTER,-,namazun,396,388,0.5051
jp1,GRANDMASTER,-,きゅあ おでっさ,138,106,0.5656
jp1,GRANDMASTER,-,ねすこ,720,706,0.5049
jp1,GRANDMASTER,-,Shiruma,193,166,0.5376
jp1,GRANDMASTER,-,yokiha,287,272,0.5134
jp1,GRANDMASTER,-,Soon In SmiIeys,168,150,0.5283
jp1,GRANDMASTER,-,宮下宝月,538,452,0.5434
jp1,GRANDMASTER,-,Akeru,290,255,0.5321
jp1,GRANDMASTER,-,Hlde on bush,106,93,0.5327
jp1,GRANDMASTER,-,l Aimer I,279,228,0.5503
jp1,GRANDMASTER,-,wsyw,251,210,0.5445
jp1,GRANDMASTER,-,BN chúbédân,170,114,0.5986
jp1,GRANDMASTER,-,ヨードルキング,139,106,0.5673
jp1,GRANDMASTER,-,BullchaN,160,168,0.4878
jp1,GRANDMASTER,-,tatsro,182,168,0.52
jp1,GRANDMASTER,-,Im Calypso,120,105,0.5333
jp1,GRANDMASTER,-,Bn nøS,372,328,0.5314
jp1,GRANDMASTER,-,Octagram,228,196,0.5377
jp1,GRANDMASTER,-,DragonBlood,440,396,0.5263
jp1,GRANDMASTER,-,ワニノコ,122,111,0.5236
jp1,GRANDMASTER,-,エリニュス,166,132,0.557
jp1,GRANDMASTER,-,wendigo,839,836,0.5009
jp1,GRANDMASTER,-,1 cái bánh quy ,179,191,0.4838
jp1,GRANDMASTER,-,Yutorimoyashi,55,39,0.5851
jp1,GRANDMASTER,-,FA Villain,146,91,0.616
jp1,GRANDMASTER,-,すみませんmaker,279,188,0.5974
jp1,GRANDMASTER,-,なつめです,248,237,0.5113
jp1,GRANDMASTER,-,ふわしゃり,101,89,0.5316
jp1,GRANDMASTER,-,東京駅,137,132,0.5093
jp1,GRANDMASTER,-,Samoyed,128,101,0.559
jp1,GRANDMASTER,-,Senmary,289,232,0.5547
jp1,GRANDMASTER,-,赤松楓,78,72,0.52
jp1,GRANDMASTER,-,Dust99,206,173,0.5435
jp1,GRANDMASTER,-,もんちゅんい,147,141,0.5104
jp1,GRANDMASTER,-,湊 あくあ,78,69,0.5306
jp1,GRANDMASTER,-,Tele,95,90,0.5135
jp1,GRANDMASTER,-,7k2,638,598,0.5162
jp1,GRANDMASTER,-,ChocoCookies,607,580,0.5114
jp1,GRANDMASTER,-,鬣犬新書,341,298,0.5336
jp1,GRANDMASTER,-,へっぽこ3太郎,515,467,0.5244
jp1,GRANDMASTER,-,ASSASSlN,113,97,0.5381
jp1,GRANDMASTER,-,NiNioxo,272,229,0.5429
jp1,GRANDMASTER,-,れいきら,97,47,0.6736
jp1,GRANDMASTER,-,Ghosty,770,734,0.512
jp1,GRANDMASTER,-,ぽまいらゆるさん,251,192,0.5666
jp1,GRANDMASTER,-,Quickdravv,321,294,0.522
jp1,GRANDMASTER,-,異世界は存在する,347,344,0.5022
jp1,GRANDMASTER,-,phanfpslol,240,211,0.5322
jp1,GRANDMASTER,-,ゾーイの彼氏,116,102,0.5321
jp1,GRANDMASTER,-,Stily,180,167,0.5187
jp1,GRANDMASTER,-,Cemetery,199,167,0.5437
jp1,GRANDMASTER,-,Kagura Hotaru,186,160,0.5376
jp1,GRANDMASTER,-,Vxin Jiba28cm666,126,128,0.4961
jp1,GRANDMASTER,-,shottaka,237,212,0.5278
jp1,GRANDMASTER,-,ライバロリ,166,160,0.5092
jp1,GRANDMASTER,-,曉維因,75,38,0.6637
jp1,GRANDMASTER,-,PCG PhantomDeath,204,173,0.5411
jp1,GRANDMASTER,-,りんな,77,72,0.5168
jp1,GRANDMASTER,-,Daqxvyws,112,79,0.5864
jp1,GRANDMASTER,-,TianYinLiLi,302,274,0.5243
jp1,GRANDMASTER,-,東北人能活500年,197,163,0.5472
jp1,GRANDMASTER,-,きゅあ うまこ,88,85,0.5087
jp1,GRANDMASTER,-,月出蕎麦花如雪,104,73,0.5876
jp1,GRANDMASTER,-,マイナスの手,308,275,0.5283
jp1,GRANDMASTER,-,ThekilLover,178,125,0.5875
jp1,GRANDMASTER,-,千葉不知名打野,329,207,0.6138
jp1,GRANDMASTER,-,MASENSEI,223,203,0.5235
jp1,GRANDMASTER,-,TsujiShion,80,49,0.6202
jp1,GRANDMASTER,-,play it cool,65,58,0.5285
jp1,GRANDMASTER,-,Forever,234,211,0.5258
jp1,GRANDMASTER,-,浜松のBengi,276,269,0.5064
jp1,GRANDMASTER,-,山口組初代目,196,148,0.5698
jp1,GRANDMASTER,-,おぱーい,204,171,0.544
jp1,GRANDMASTER,-,でぶぴん,153,152,0.5016
jp1,GRANDMASTER,-,VX  xiaoluyew77,199,165,0.5467
jp1,GRANDMASTER,-,Sknr,147,135,0.5213
jp1,GRANDMASTER,-,アホ蛙,161,148,0.521
jp1,GRANDMASTER,-,混 沌,96,88,0.5217
jp1,GRANDMASTER,-,Moon  Stars,118,108,0.5221
jp1,GRANDMASTER,-,FLAGGED 18735899,165,118,0.583
jp1,GRANDMASTER,-,牧瀬紅莉栖 M,359,273,0.568
jp1,GRANDMASTER,-,炎ルシファー,126,99,0.56
jp1,GRANDMASTER,-,ナメクジ,141,125,0.5301
jp1,GRANDMASTER,-,ヨンミン,265,239,0.5258
jp1,GRANDMASTER,-,your waifu bf,229,208,0.524
jp1,GRANDMASTER,-,002C,342,297,0.5352
jp1,GRANDMASTER,-,月 夢,301,270,0.5271
jp1,GRANDMASTER,-,first,250,214,0.5388
jp1,GRANDMASTER,-,ゲーム,331,323,0.5061
jp1,GRANDMASTER,-,角刈りかっくん,232,190,0.5498
jp1,GRANDMASTER,-,今日から俺ハ,259,196,0.5692
jp1,GRANDMASTER,-,uyrd N,167,117,0.588
jp1,GRANDMASTER,-,オスカー,122,102,0.5446
jp1,GRANDMASTER,-,KaySall,360,331,0.521
jp1,GRANDMASTER,-,ね す,69,47,0.5948
jp1,GRANDMASTER,-,8 8,319,308,0.5088
jp1,GRANDMASTER,-,D  W  W   WW   D,159,120,0.5699
jp1,GRANDMASTER,-,ねすてぃーADC,168,159,0.5138
jp1,GRANDMASTER,-,give me 17lp ty,503,447,0.5295
jp1,GRANDMASTER,-,byungsinseggi,191,170,0.5291
jp1,GRANDMASTER,-,namazun,396,388,0.5051
jp1,GRANDMASTER,-,きゅあ おでっさ,138,106,0.5656
jp1,GRANDMASTER,-,ねすこ,720,706,0.5049
jp1,GRANDMASTER,-,Shiruma,193,166,0.5376
jp1,GRANDMASTER,-,yokiha,287,272,0.5134
jp1,GRANDMASTER,-,Soon In SmiIeys,168,150,0.5283
jp1,GRANDMASTER,-,宮下宝月,538,452,0.5434
jp1,GRANDMASTER,-,Akeru,290,255,0.5321
jp1,GRANDMASTER,-,Hlde on bush,106,93,0.5327
jp1,GRANDMASTER,-,l Aimer I,279,228,0.5503
jp1,GRANDMASTER,-,wsyw,251,210,0.5445
jp1,GRANDMASTER,-,BN chúbédân,170,114,0.5986
jp1,GRANDMASTER,-,ヨードルキング,139,106,0.5673
jp1,GRANDMASTER,-,BullchaN,160,168,0.4878
jp1,GRANDMASTER,-,tatsro,182,168,0.52
jp1,GRANDMASTER,-,Im Calypso,120,105,0.5333
jp1,GRANDMASTER,-,Bn nøS,372,328,0.5314
jp1,GRANDMASTER,-,Octagram,228,196,0.5377
jp1,GRANDMASTER,-,DragonBlood,440,396,0.5263
jp1,GRANDMASTER,-,ワニノコ,122,111,0.5236
jp1,GRANDMASTER,-,エリニュス,166,132,0.557
jp1,GRANDMASTER,-,wendigo,839,836,0.5009
jp1,GRANDMASTER,-,1 cái bánh quy ,179,191,0.4838
jp1,GRANDMASTER,-,Yutorimoyashi,55,39,0.5851
jp1,GRANDMASTER,-,FA Villain,146,91,0.616
jp1,GRANDMASTER,-,すみませんmaker,279,188,0.5974
jp1,GRANDMASTER,-,なつめです,248,237,0.5113
jp1,GRANDMASTER,-,ふわしゃり,101,89,0.5316
jp1,GRANDMASTER,-,東京駅,137,132,0.5093
jp1,GRANDMASTER,-,Samoyed,128,101,0.559
jp1,GRANDMASTER,-,Senmary,289,232,0.5547
jp1,GRANDMASTER,-,赤松楓,78,72,0.52
jp1,GRANDMASTER,-,Dust99,206,173,0.5435
jp1,GRANDMASTER,-,もんちゅんい,147,141,0.5104
jp1,GRANDMASTER,-,湊 あくあ,78,69,0.5306
jp1,GRANDMASTER,-,Tele,95,90,0.5135
jp1,GRANDMASTER,-,7k2,638,598,0.5162
jp1,GRANDMASTER,-,ChocoCookies,607,580,0.5114
jp1,GRANDMASTER,-,鬣犬新書,341,298,0.5336
jp1,GRANDMASTER,-,へっぽこ3太郎,515,467,0.5244
jp1,GRANDMASTER,-,ASSASSlN,113,97,0.5381
jp1,GRANDMASTER,-,NiNioxo,272,229,0.5429
jp1,GRANDMASTER,-,れいきら,97,47,0.6736
jp1,GRANDMASTER,-,Ghosty,770,734,0.512
jp1,GRANDMASTER,-,ぽまいらゆるさん,251,192,0.5666
jp1,GRANDMASTER,-,Quickdravv,321,294,0.522
jp1,GRANDMASTER,-,異世界は存在する,347,344,0.5022
jp1,GRANDMASTER,-,phanfpslol,240,211,0.5322
jp1,GRANDMASTER,-,ゾーイの彼氏,116,102,0.5321
jp1,GRANDMASTER,-,Stily,180,167,0.5187
jp1,GRANDMASTER,-,Cemetery,199,167,0.5437
jp1,GRANDMASTER,-,Kagura Hotaru,186,160,0.5376
jp1,GRANDMASTER,-,Vxin Jiba28cm666,126,128,0.4961
jp1,GRANDMASTER,-,shottaka,237,212,0.5278
jp1,GRANDMASTER,-,ライバロリ,166,160,0.5092
jp1,GRANDMASTER,-,曉維因,75,38,0.6637
jp1,GRANDMASTER,-,PCG PhantomDeath,204,173,0.5411
jp1,GRANDMASTER,-,りんな,77,72,0.5168
jp1,GRANDMASTER,-,Daqxvyws,112,79,0.5864
jp1,GRANDMASTER,-,TianYinLiLi,302,274,0.5243
jp1,GRANDMASTER,-,東北人能活500年,197,163,0.5472
jp1,GRANDMASTER,-,きゅあ うまこ,88,85,0.5087
jp1,GRANDMASTER,-,月出蕎麦花如雪,104,73,0.5876
jp1,GRANDMASTER,-,マイナスの手,308,275,0.5283
jp1,GRANDMASTER,-,ThekilLover,178,125,0.5875
jp1,GRANDMASTER,-,千葉不知名打野,329,207,0.6138
jp1,GRANDMASTER,-,MASENSEI,223,203,0.5235
jp1,GRANDMASTER,-,TsujiShion,80,49,0.6202
jp1,GRANDMASTER,-,play it cool,65,58,0.5285
jp1,GRANDMASTER,-,Forever,234,211,0.5258
jp1,GRANDMASTER,-,浜松のBengi,276,269,0.5064
jp1,GRANDMASTER,-,山口組初代目,196,148,0.5698
jp1,GRANDMASTER,-,おぱーい,204,171,0.544
jp1,GRANDMASTER,-,でぶぴん,153,152,0.5016
jp1,GRANDMASTER,-,VX  xiaoluyew77,199,165,0.5467
jp1,GRANDMASTER,-,Sknr,147,135,0.5213
jp1,GRANDMASTER,-,アホ蛙,161,148,0.521
jp1,GRANDMASTER,-,混 沌,96,88,0.5217
jp1,GRANDMASTER,-,Moon  Stars,118,108,0.5221
jp1,MASTER,-,ヴォイドゲノム,189,157,0.5462
jp1,MASTER,-,ろのみや,64,56,0.5333
jp1,MASTER,-,画 家,196,152,0.5632
jp1,MASTER,-,ぃ ぬ,345,308,0.5283
jp1,MASTER,-,ティニ,570,527,0.5196
jp1,MASTER,-,夢鏡少女,30,29,0.5085
jp1,MASTER,-,itomari,94,61,0.6065
jp1,MASTER,-,Bandit Keith,322,330,0.4939
jp1,MASTER,-,te1O4,205,171,0.5452
jp1,MASTER,-,no chat no ping,714,671,0.5155
jp1,MASTER,-,日本の友達捜し,134,102,0.5678
jp1,MASTER,-,Yone99,134,109,0.5514
jp1,MASTER,-,Vector Prince,356,324,0.5235
jp1,MASTER,-,Josh 2,51,26,0.6623
jp1,MASTER,-,ねすてぃーる,159,127,0.5559
jp1,MASTER,-,Chitannda  eru,493,477,0.5082
jp1,MASTER,-,2004Y JG,24,13,0.6486
jp1,MASTER,-,想見君,55,59,0.4825
jp1,MASTER,-,人生は続く,389,345,0.53
jp1,MASTER,-,ö n ö,176,185,0.4875
jp1,MASTER,-,riodon,499,481,0.5092
jp1,MASTER,-,ま ろ,204,178,0.534
jp1,MASTER,-,いおん,188,154,0.5497
jp1,MASTER,-,Dolly,65,39,0.625
jp1,MASTER,-,JG JG JG JG JG,240,232,0.5085
jp1,MASTER,-,danh hoi ngu,732,695,0.513
jp1,MASTER,-,貝極星,159,118,0.574
jp1,MASTER,-,orng,385,347,0.526
jp1,MASTER,-,In Iris,105,92,0.533
jp1,MASTER,-,Kaoru RabbyHouse,303,276,0.5233
jp1,MASTER,-,pzi,130,106,0.5508
jp1,MASTER,-,Phara,428,400,0.5169
jp1,MASTER,-,風の羽,437,436,0.5006
jp1,MASTER,-,ｲｷｽｷﾞﾏﾝ,271,250,0.5202
jp1,MASTER,-,Charul,224,195,0.5346
jp1,MASTER,-,Saltygirl,94,59,0.6144
jp1,MASTER,-,明日はいい天気,273,250,0.522
jp1,MASTER,-,尊尼獲加,97,70,0.5808
jp1,MASTER,-,わすれもの,771,756,0.5049
jp1,MASTER,-,えとな,47,42,0.5281
jp1,MASTER,-,Twitch 追風浪,157,110,0.588
jp1,MASTER,-,minatoあくあ,179,164,0.5219
jp1,MASTER,-,ぴ の,83,62,0.5724
jp1,MASTER,-,Jungler,242,222,0.5216
jp1,MASTER,-,ぱわー,65,51,0.5603
jp1,MASTER,-,UnkoChanJP,154,144,0.5168
jp1,MASTER,-,Chos1npm,362,308,0.5403
jp1,MASTER,-,burn your home,658,635,0.5089
jp1,MASTER,-,The Guilty,64,37,0.6337
jp1,MASTER,-,国士舘大学,103,65,0.6131
jp1,MASTER,-,himajin07,885,839,0.5133
jp1,MASTER,-,流雲行水,108,114,0.4865
jp1,MASTER,-,REL,216,194,0.5268
jp1,MASTER,-,小町谷,72,48,0.6
jp1,MASTER,-,Netelo,472,437,0.5193
jp1,MASTER,-,keatte1,110,79,0.582
jp1,MASTER,-,韓国人なんですが,236,196,0.5463
jp1,MASTER,-,祈るな考えろ,89,57,0.6096
jp1,MASTER,-,ThirtyOne,396,387,0.5057
jp1,MASTER,-,dongurin,227,204,0.5267
jp1,MASTER,-,ルアルディ,48,48,0.5
jp1,MASTER,-,Unneenahyman,421,378,0.5269
jp1,MASTER,-,白い嘘,151,113,0.572
jp1,MASTER,-,disrespect,99,83,0.544
jp1,MASTER,-,私の頭がかたい,113,95,0.5433
jp1,MASTER,-,風の歌を聴け,107,112,0.4886
